Date,Gold_Futures,US30,SnP500,NASDAQ_100,USD_index,Silver_Futures
2016-05-03,1291.8,17750.9,2063.4,4341.39,92.94,17.499
2016-05-04,1274.4,17651.3,2051.1,4312.01,93.18,17.301
2016-05-05,1272.3,17660.7,2050.6,4309.48,93.78,17.327
2016-05-06,1294.0,17740.6,2057.1,4330.17,93.89,17.527
2016-05-07,1294.0,17740.6,2057.1,4330.17,93.89,17.527
2016-05-08,1294.0,17740.6,2057.1,4330.17,93.89,17.527
2016-05-09,1266.6,17705.9,2058.7,4341.23,94.13,17.089
2016-05-10,1264.8,17928.3,2084.4,4402.04,94.29,17.092
2016-05-11,1275.5,17711.1,2064.5,4361.03,93.82,17.319
2016-05-12,1271.2,17720.5,2064.1,4342.81,94.15,17.103
2016-05-13,1272.7,17535.3,2046.6,4326.53,94.61,17.132
2016-05-14,1272.7,17535.3,2046.6,4326.53,94.61,17.132
2016-05-15,1272.7,17535.3,2046.6,4326.53,94.61,17.132
2016-05-16,1274.2,17710.7,2066.7,4380.48,94.57,17.154
2016-05-17,1276.9,17530.0,2047.2,4322.56,94.55,17.25
2016-05-18,1274.4,17526.6,2047.6,4338.23,95.08,17.132
2016-05-19,1254.8,17435.4,2040.0,4315.58,95.29,16.493
2016-05-20,1252.9,17500.9,2052.3,4362.9,95.33,16.532
2016-05-21,1252.9,17500.9,2052.3,4362.9,95.33,16.532
2016-05-22,1252.9,17500.9,2052.3,4362.9,95.33,16.532
2016-05-23,1251.5,17492.9,2048.0,4355.1,95.23,16.423
2016-05-24,1229.2,17706.1,2076.1,4444.3,95.57,16.254
2016-05-25,1223.8,17851.5,2090.5,4476.43,95.35,16.261
2016-05-26,1220.4,17828.3,2090.1,4487.96,95.17,16.343
2016-05-27,1216.7,17873.2,2099.1,4512.54,95.52,16.269
2016-05-28,1216.7,17873.2,2099.1,4512.54,95.52,16.269
2016-05-29,1216.7,17886.0,2099.1,4512.54,95.52,16.269
2016-05-30,1217.5,17891.0,2099.1,4512.54,95.52,15.994
2016-05-31,1217.5,17787.2,2097.0,4523.89,95.89,16.018
2016-06-01,1214.7,17789.7,2099.3,4520.07,95.45,15.927
2016-06-02,1212.6,17838.6,2105.3,4531.35,95.56,16.025
2016-06-03,1242.9,17807.1,2099.1,4509.79,94.03,16.365
2016-06-04,1242.9,17807.1,2099.1,4509.79,94.03,16.365
2016-06-05,1242.9,17807.1,2099.1,4509.79,94.03,16.365
2016-06-06,1247.4,17920.3,2109.4,4523.63,93.9,16.447
2016-06-07,1247.0,17938.3,2112.1,4513.09,93.83,16.394
2016-06-08,1262.3,18005.1,2119.1,4520.63,93.59,16.985
2016-06-09,1272.7,17985.2,2115.5,4512.69,93.95,17.268
2016-06-10,1275.9,17865.3,2096.1,4461.05,94.57,17.33
2016-06-11,1275.9,17865.3,2096.1,4461.05,94.57,17.33
2016-06-12,1275.9,17865.3,2096.1,4461.05,94.57,17.33
2016-06-13,1286.9,17732.5,2079.1,4422.76,94.36,17.443
2016-06-14,1288.1,17674.8,2075.3,4424.91,94.93,17.424
2016-06-15,1288.3,17640.2,2071.5,4409.51,94.61,17.503
2016-06-16,1298.4,17733.1,2078.0,4424.23,94.57,17.607
2016-06-17,1294.8,17675.2,2071.2,4374.38,94.21,17.411
2016-06-18,1294.8,17675.2,2071.2,4374.38,94.21,17.411
2016-06-19,1294.8,17675.2,2071.2,4374.38,94.21,17.411
2016-06-20,1292.1,17804.9,2083.2,4400.16,93.61,17.514
2016-06-21,1272.5,17829.7,2088.9,4413.4,94.02,17.319
2016-06-22,1270.0,17780.8,2085.4,4404.73,93.72,17.312
2016-06-23,1263.1,18011.1,2113.3,4467.48,93.53,17.353
2016-06-24,1322.4,17400.8,2037.4,4285.7,95.45,17.789
2016-06-25,1322.4,17400.8,2037.4,4285.7,95.45,17.789
2016-06-26,1322.4,17400.8,2037.4,4285.7,95.45,17.789
2016-06-27,1324.7,17140.2,2000.5,4201.06,96.54,17.744
2016-06-28,1317.9,17409.7,2036.1,4290.47,96.25,17.843
2016-06-29,1326.9,17694.7,2070.8,4364.74,95.77,18.407
2016-06-30,1320.6,17930.0,2098.9,4417.7,96.14,18.623
2016-07-01,1339.0,17949.4,2102.9,4437.44,95.65,19.588
2016-07-02,1339.0,17949.4,2102.9,4437.44,95.65,19.588
2016-07-03,1339.0,17843.0,2102.9,4437.44,95.65,19.588
2016-07-04,1358.7,17860.0,2102.9,4437.44,95.65,19.907
2016-07-05,1358.7,17840.6,2088.6,4410.75,96.17,19.907
2016-07-06,1367.1,17918.6,2099.7,4444.7,96.05,20.203
2016-07-07,1362.1,17895.9,2097.9,4459.58,96.33,19.838
2016-07-08,1358.4,18146.7,2129.9,4528.36,96.3,20.099
2016-07-09,1358.4,18146.7,2129.9,4528.36,96.3,20.099
2016-07-10,1358.4,18146.7,2129.9,4528.36,96.3,20.099
2016-07-11,1356.6,18226.9,2137.2,4554.71,96.57,20.304
2016-07-12,1335.3,18347.7,2152.1,4577.61,96.44,20.171
2016-07-13,1343.6,18372.1,2152.4,4565.77,96.22,20.413
2016-07-14,1332.2,18506.4,2163.8,4596.49,96.08,20.322
2016-07-15,1327.4,18516.6,2161.7,4589.83,96.58,20.165
2016-07-16,1327.4,18516.6,2161.7,4589.83,96.58,20.165
2016-07-17,1327.4,18516.6,2161.7,4589.83,96.58,20.165
2016-07-18,1329.3,18533.1,2166.9,4619.68,96.56,20.075
2016-07-19,1332.3,18559.0,2163.8,4603.28,97.06,20.007
2016-07-20,1319.3,18595.0,2173.0,4657.2,97.2,19.613
2016-07-21,1331.0,18517.2,2165.2,4647.02,97.0,19.815
2016-07-22,1323.4,18570.8,2175.0,4666.07,97.47,19.689
2016-07-23,1323.4,18570.8,2175.0,4666.07,97.47,19.689
2016-07-24,1323.4,18570.8,2175.0,4666.07,97.47,19.689
2016-07-25,1319.5,18493.1,2168.5,4665.93,97.29,19.647
2016-07-26,1320.8,18473.8,2169.2,4672.11,97.16,19.683
2016-07-27,1326.7,18472.2,2166.6,4702.89,97.05,19.995
2016-07-28,1341.2,18456.3,2170.1,4721.41,96.74,20.192
2016-07-29,1357.5,18432.2,2173.6,4730.23,95.53,20.347
2016-07-30,1357.5,18432.2,2173.6,4730.23,95.53,20.347
2016-07-31,1357.5,18432.2,2173.6,4730.23,95.53,20.347
2016-08-01,1359.6,18404.5,2170.8,4756.04,95.71,20.5
2016-08-02,1372.6,18313.8,2157.0,4719.21,95.06,20.701
2016-08-03,1364.7,18355.0,2163.8,4734.33,95.56,20.471
2016-08-04,1367.4,18352.1,2164.2,4743.81,95.76,20.443
2016-08-05,1344.4,18543.5,2182.9,4791.21,96.19,19.817
2016-08-06,1344.4,18543.5,2182.9,4791.21,96.19,19.817
2016-08-07,1344.4,18543.5,2182.9,4791.21,96.19,19.817
2016-08-08,1341.3,18529.3,2180.9,4784.74,96.4,19.805
2016-08-09,1346.7,18533.1,2181.7,4795.75,96.18,19.85
2016-08-10,1351.9,18495.7,2175.5,4783.39,95.65,20.17
2016-08-11,1350.0,18613.5,2185.8,4803.31,95.86,20.02
2016-08-12,1343.2,18576.5,2184.1,4807.08,95.72,19.703
2016-08-13,1343.2,18576.5,2184.1,4807.08,95.72,19.703
2016-08-14,1343.2,18576.5,2184.1,4807.08,95.72,19.703
2016-08-15,1347.5,18636.1,2190.2,4827.12,95.63,19.847
2016-08-16,1356.9,18552.0,2178.2,4797.19,94.79,19.874
2016-08-17,1348.8,18573.9,2182.2,4805.45,94.72,19.648
2016-08-18,1357.2,18597.7,2187.0,4808.68,94.16,19.74
2016-08-19,1346.2,18552.6,2183.9,4806.14,94.51,19.317
2016-08-20,1346.2,18552.6,2183.9,4806.14,94.51,19.317
2016-08-21,1346.2,18552.6,2183.9,4806.14,94.51,19.317
2016-08-22,1343.4,18529.4,2182.6,4808.56,94.52,18.859
2016-08-23,1346.1,18547.3,2186.9,4818.48,94.54,18.922
2016-08-24,1329.7,18481.5,2175.4,4783.48,94.79,18.556
2016-08-25,1324.6,18448.4,2172.5,4775.43,94.77,18.489
2016-08-26,1325.9,18395.4,2169.0,4783.69,95.57,18.651
2016-08-27,1325.9,18395.4,2169.0,4783.69,95.57,18.651
2016-08-28,1325.9,18395.4,2169.0,4783.69,95.57,18.651
2016-08-29,1327.1,18503.0,2180.4,4791.09,95.58,18.768
2016-08-30,1316.5,18454.3,2176.1,4775.99,96.05,18.673
2016-08-31,1311.4,18400.9,2170.9,4771.06,96.02,18.707
2016-09-01,1317.1,18419.3,2170.9,4783.94,95.65,18.943
2016-09-02,1326.7,18492.0,2180.0,4798.74,95.84,19.366
2016-09-03,1326.7,18492.0,2180.0,4798.74,95.84,19.366
2016-09-04,1326.7,18504.5,2180.0,4798.74,95.84,19.366
2016-09-05,1354.0,18479.0,2180.0,4798.74,95.84,20.138
2016-09-06,1354.0,18538.1,2186.5,4829.51,94.82,20.098
2016-09-07,1349.2,18526.1,2186.2,4831.86,94.96,19.848
2016-09-08,1341.6,18479.9,2181.3,4804.0,95.03,19.678
2016-09-09,1334.5,18085.4,2127.8,4681.53,95.34,19.368
2016-09-10,1334.5,18085.4,2127.8,4681.53,95.34,19.368
2016-09-11,1334.5,18085.4,2127.8,4681.53,95.34,19.368
2016-09-12,1325.6,18325.1,2159.0,4764.65,95.09,19.0
2016-09-13,1323.7,18066.8,2127.0,4722.85,95.63,18.975
2016-09-14,1326.1,18034.8,2125.8,4746.06,95.33,19.066
2016-09-15,1318.0,18212.5,2147.3,4819.9,95.29,19.041
2016-09-16,1310.2,18123.8,2139.2,4818.05,96.11,18.862
2016-09-17,1310.2,18123.8,2139.2,4818.05,96.11,18.862
2016-09-18,1310.2,18123.8,2139.2,4818.05,96.11,18.862
2016-09-19,1317.8,18120.2,2139.1,4796.07,95.84,19.29
2016-09-20,1318.2,18130.0,2139.8,4805.22,96.02,19.277
2016-09-21,1331.4,18293.7,2163.1,4853.75,95.66,19.768
2016-09-22,1344.7,18392.5,2177.2,4891.36,95.45,20.099
2016-09-23,1341.7,18261.4,2164.7,4858.91,95.48,19.81
2016-09-24,1341.7,18261.4,2164.7,4858.91,95.48,19.81
2016-09-25,1341.7,18261.4,2164.7,4858.91,95.48,19.81
2016-09-26,1344.1,18094.8,2146.1,4817.17,95.3,19.596
2016-09-27,1330.4,18228.3,2159.9,4866.71,95.44,19.165
2016-09-28,1323.7,18339.2,2171.4,4875.27,95.43,19.121
2016-09-29,1326.0,18143.4,2151.1,4838.3,95.53,19.188
2016-09-30,1317.1,18308.2,2168.3,4875.7,95.46,19.214
2016-10-01,1317.1,18308.2,2168.3,4875.7,95.46,19.214
2016-10-02,1317.1,18308.2,2168.3,4875.7,95.46,19.214
2016-10-03,1312.7,18253.8,2161.2,4866.62,95.69,18.868
2016-10-04,1269.7,18168.4,2150.5,4859.47,96.17,17.775
2016-10-05,1268.6,18281.0,2159.7,4877.75,96.12,17.695
2016-10-06,1253.0,18268.5,2160.8,4873.92,96.77,17.345
2016-10-07,1251.9,18240.5,2153.7,4864.52,96.63,17.38
2016-10-08,1251.9,18240.5,2153.7,4864.52,96.63,17.38
2016-10-09,1251.9,18240.5,2153.7,4864.52,96.63,17.38
2016-10-10,1260.4,18329.0,2163.7,4893.77,96.93,17.659
2016-10-11,1255.9,18128.7,2136.7,4821.91,97.69,17.509
2016-10-12,1253.8,18144.2,2139.2,4819.64,97.97,17.505
2016-10-13,1257.6,18098.9,2132.6,4803.1,97.52,17.458
2016-10-14,1255.5,18138.4,2133.0,4808.48,98.02,17.441
2016-10-15,1255.5,18138.4,2133.0,4808.48,98.02,17.441
2016-10-16,1255.5,18138.4,2133.0,4808.48,98.02,17.441
2016-10-17,1256.6,18086.4,2126.5,4796.17,97.89,17.474
2016-10-18,1262.9,18161.9,2139.6,4839.72,97.89,17.638
2016-10-19,1269.9,18202.6,2144.3,4836.61,97.92,17.663
2016-10-20,1267.5,18162.3,2141.3,4832.71,98.31,17.549
2016-10-21,1267.7,18145.7,2141.2,4851.86,98.69,17.493
2016-10-22,1267.7,18145.7,2141.2,4851.86,98.69,17.493
2016-10-23,1267.7,18145.7,2141.2,4851.86,98.69,17.493
2016-10-24,1263.7,18223.0,2151.3,4909.97,98.76,17.604
2016-10-25,1273.6,18169.3,2143.2,4891.45,98.72,17.78
2016-10-26,1266.6,18199.3,2139.4,4860.59,98.63,17.626
2016-10-27,1269.5,18169.7,2133.0,4836.45,98.89,17.639
2016-10-28,1276.8,18161.2,2126.4,4805.59,98.35,17.796
2016-10-29,1276.8,18161.2,2126.4,4805.59,98.35,17.796
2016-10-30,1276.8,18161.2,2126.4,4805.59,98.35,17.796
2016-10-31,1273.1,18142.4,2126.2,4801.27,98.44,17.796
2016-11-01,1288.0,18037.1,2111.7,4766.94,97.7,18.418
2016-11-02,1308.2,17959.6,2097.9,4726.91,97.4,18.693
2016-11-03,1303.3,17930.7,2088.7,4679.1,97.16,18.416
2016-11-04,1304.5,17888.3,2085.2,4660.46,97.06,18.371
2016-11-05,1304.5,17888.3,2085.2,4660.46,97.06,18.371
2016-11-06,1304.5,17888.3,2085.2,4660.46,97.06,18.371
2016-11-07,1279.4,18259.6,2131.5,4773.73,97.78,18.151
2016-11-08,1274.5,18332.7,2139.6,4804.92,97.86,18.356
2016-11-09,1273.5,18589.7,2163.3,4825.18,98.5,18.378
2016-11-10,1266.4,18807.9,2167.5,4747.03,98.78,18.737
2016-11-11,1224.3,18847.7,2164.4,4751.95,99.06,17.382
2016-11-12,1224.3,18847.7,2164.4,4751.95,99.06,17.382
2016-11-13,1224.3,18847.7,2164.4,4751.95,99.06,17.382
2016-11-14,1221.7,18868.7,2164.2,4702.05,100.11,16.893
2016-11-15,1224.5,18923.1,2180.4,4764.47,100.23,17.043
2016-11-16,1223.9,18868.1,2176.9,4792.27,100.41,16.927
2016-11-17,1216.9,18903.8,2187.1,4826.59,100.89,16.772
2016-11-18,1208.7,18867.9,2181.9,4808.04,101.21,16.624
2016-11-19,1208.7,18867.9,2181.9,4808.04,101.21,16.624
2016-11-20,1208.7,18867.9,2181.9,4808.04,101.21,16.624
2016-11-21,1209.8,18956.7,2198.2,4859.0,101.05,16.521
2016-11-22,1211.2,19023.9,2202.9,4873.84,101.04,16.632
2016-11-23,1189.3,19083.2,2204.7,4853.86,101.7,16.391
2016-11-24,1178.4,19102.0,2204.7,4853.86,101.7,16.47
2016-11-25,1178.4,19152.1,2213.3,4870.02,101.49,16.499
2016-11-26,1178.4,19152.1,2213.3,4870.02,101.49,16.499
2016-11-27,1178.4,19152.1,2213.3,4870.02,101.49,16.499
2016-11-28,1190.8,19097.9,2201.7,4857.02,101.33,16.583
2016-11-29,1190.8,19121.6,2204.7,4873.21,100.93,16.74
2016-11-30,1173.9,19123.6,2198.8,4810.81,101.5,16.482
2016-12-01,1169.4,19191.9,2191.1,4734.1,101.04,16.506
2016-12-02,1177.8,19170.4,2191.9,4739.37,100.77,16.832
2016-12-03,1177.8,19170.4,2191.9,4739.37,100.77,16.832
2016-12-04,1177.8,19170.4,2191.9,4739.37,100.77,16.832
2016-12-05,1176.5,19216.2,2204.7,4778.14,100.09,16.899
2016-12-06,1170.1,19251.8,2212.2,4788.67,100.49,16.81
2016-12-07,1177.5,19549.6,2241.3,4851.94,100.23,17.275
2016-12-08,1172.4,19614.8,2246.2,4859.19,101.1,17.096
2016-12-09,1161.9,19756.8,2259.5,4895.9,101.59,16.967
2016-12-10,1161.9,19756.8,2259.5,4895.9,101.59,16.967
2016-12-11,1161.9,19756.8,2259.5,4895.9,101.59,16.967
2016-12-12,1165.8,19796.4,2257.0,4874.3,101.03,17.187
2016-12-13,1159.0,19911.2,2271.7,4935.84,101.07,16.977
2016-12-14,1163.7,19792.5,2253.3,4921.22,101.76,17.221
2016-12-15,1129.8,19852.2,2262.0,4933.41,103.02,15.958
2016-12-16,1137.4,19843.4,2258.1,4914.86,102.95,16.215
2016-12-17,1137.4,19843.4,2258.1,4914.86,102.95,16.215
2016-12-18,1137.4,19843.4,2258.1,4914.86,102.95,16.215
2016-12-19,1142.7,19883.1,2262.5,4934.85,103.14,16.089
2016-12-20,1133.6,19974.6,2270.8,4953.8,103.29,16.117
2016-12-21,1133.2,19942.0,2265.2,4948.9,103.02,15.979
2016-12-22,1130.7,19918.9,2261.0,4934.39,103.09,15.871
2016-12-23,1133.6,19933.8,2263.8,4940.02,103.01,15.759
2016-12-24,1133.6,19933.8,2263.8,4940.02,103.01,15.759
2016-12-25,1133.6,19933.8,2263.8,4940.02,103.01,15.759
2016-12-26,1133.6,19870.5,2263.8,4940.02,103.01,15.759
2016-12-27,1138.8,19945.0,2268.9,4965.81,103.02,15.989
2016-12-28,1140.9,19833.7,2249.9,4926.29,103.3,16.038
2016-12-29,1158.1,19819.8,2249.3,4918.28,102.68,16.218
2016-12-30,1151.7,19762.6,2238.8,4863.62,102.21,15.989
2016-12-31,1151.7,19762.6,2238.8,4863.62,102.21,15.989
2017-01-01,1151.7,19762.6,2238.8,4863.62,102.21,15.989
2017-01-02,1151.7,19780.0,2238.8,4863.62,102.83,15.989
2017-01-03,1162.0,19881.8,2257.8,4911.33,103.21,16.409
2017-01-04,1165.3,19942.2,2270.8,4937.2,102.7,16.552
2017-01-05,1181.3,19899.3,2269.0,4964.95,101.52,16.637
2017-01-06,1173.4,19963.8,2277.0,5007.08,102.22,16.637
2017-01-07,1173.4,19963.8,2277.0,5007.08,102.22,16.637
2017-01-08,1173.4,19963.8,2277.0,5007.08,102.22,16.637
2017-01-09,1184.9,19887.4,2268.9,5024.9,101.93,16.683
2017-01-10,1185.5,19855.5,2268.9,5035.17,102.01,16.848
2017-01-11,1196.6,19954.3,2275.3,5050.21,101.78,16.828
2017-01-12,1199.8,19891.0,2270.4,5041.43,101.35,16.825
2017-01-13,1196.2,19885.7,2274.6,5059.51,101.18,16.825
2017-01-14,1196.2,19885.7,2274.6,5059.51,101.18,16.825
2017-01-15,1196.2,19804.5,2274.6,5059.51,101.18,16.825
2017-01-16,1212.9,19784.5,2274.6,5059.51,101.18,16.825
2017-01-17,1212.9,19826.8,2267.9,5044.65,100.33,17.148
2017-01-18,1212.1,19804.7,2271.9,5055.85,100.93,17.274
2017-01-19,1201.5,19732.4,2263.7,5051.17,101.15,17.002
2017-01-20,1204.9,19827.3,2271.3,5063.2,100.74,17.002
2017-01-21,1204.9,19827.3,2271.3,5063.2,100.74,17.002
2017-01-22,1204.9,19827.3,2271.3,5063.2,100.74,17.002
2017-01-23,1215.6,19799.8,2265.2,5065.7,100.16,17.186
2017-01-24,1210.8,19912.7,2280.1,5101.06,100.35,17.185
2017-01-25,1197.8,20068.5,2298.4,5151.47,100.03,16.98
2017-01-26,1189.8,20100.9,2296.7,5156.92,100.38,16.85
2017-01-27,1188.4,20093.8,2294.7,5168.06,100.53,16.85
2017-01-28,1188.4,20093.8,2294.7,5168.06,100.53,16.85
2017-01-29,1188.4,20093.8,2294.7,5168.06,100.53,16.85
2017-01-30,1196.0,19971.1,2280.9,5129.33,100.43,17.152
2017-01-31,1211.4,19864.1,2278.9,5116.77,99.51,17.543
2017-02-01,1208.3,19890.9,2279.6,5152.69,99.64,17.45
2017-02-02,1219.4,19884.9,2280.8,5147.7,99.79,17.429
2017-02-03,1220.8,20071.5,2297.4,5161.6,99.87,17.429
2017-02-04,1220.8,20071.5,2297.4,5161.6,99.87,17.429
2017-02-05,1220.8,20071.5,2297.4,5161.6,99.87,17.429
2017-02-06,1232.1,20052.4,2292.6,5167.96,99.91,17.693
2017-02-07,1236.1,20090.3,2293.1,5185.88,100.26,17.756
2017-02-08,1239.5,20054.3,2294.7,5196.58,100.28,17.705
2017-02-09,1236.8,20172.4,2307.9,5212.16,100.65,17.741
2017-02-10,1235.9,20269.4,2316.1,5226.69,100.8,17.741
2017-02-11,1235.9,20269.4,2316.1,5226.69,100.8,17.741
2017-02-12,1235.9,20269.4,2316.1,5226.69,100.8,17.741
2017-02-13,1225.8,20412.2,2328.2,5256.82,100.96,17.821
2017-02-14,1225.4,20504.4,2337.6,5271.07,101.25,17.889
2017-02-15,1233.1,20611.9,2349.2,5302.39,101.18,17.963
2017-02-16,1241.6,20619.8,2347.2,5300.64,100.44,18.074
2017-02-17,1239.1,20624.1,2351.2,5324.72,100.95,18.074
2017-02-18,1239.1,20624.1,2351.2,5324.72,100.95,18.074
2017-02-19,1239.1,20580.0,2351.2,5324.72,100.95,18.074
2017-02-20,1238.9,20633.0,2351.2,5324.72,100.95,18.074
2017-02-21,1238.9,20743.0,2365.4,5350.73,101.37,18.04
2017-02-22,1233.3,20775.6,2362.8,5352.13,101.22,17.95
2017-02-23,1251.4,20810.3,2363.8,5332.37,101.05,18.117
2017-02-24,1258.3,20821.8,2367.3,5343.31,101.09,18.117
2017-02-25,1258.3,20821.8,2367.3,5343.31,101.09,18.117
2017-02-26,1258.3,20821.8,2367.3,5343.31,101.09,18.117
2017-02-27,1258.8,20837.4,2369.8,5347.55,101.13,18.417
2017-02-28,1253.9,20812.2,2363.6,5330.31,101.12,18.469
2017-03-01,1250.0,21115.6,2396.0,5390.99,101.78,18.489
2017-03-02,1232.9,21003.0,2381.9,5363.26,102.2,17.748
2017-03-03,1226.5,21005.7,2383.1,5373.48,101.54,17.748
2017-03-04,1226.5,21005.7,2383.1,5373.48,101.54,17.748
2017-03-05,1226.5,21005.7,2383.1,5373.48,101.54,17.748
2017-03-06,1225.5,20954.3,2375.3,5360.31,101.64,17.773
2017-03-07,1216.1,20924.8,2368.4,5351.28,101.81,17.536
2017-03-08,1209.4,20855.7,2363.0,5359.81,102.07,17.298
2017-03-09,1203.2,20858.2,2364.9,5363.98,101.85,17.036
2017-03-10,1201.4,20903.0,2372.6,5385.9,101.25,17.036
2017-03-11,1201.4,20903.0,2372.6,5385.9,101.25,17.036
2017-03-12,1201.4,20903.0,2372.6,5385.9,101.25,17.036
2017-03-13,1203.1,20881.5,2373.5,5394.57,101.31,16.972
2017-03-14,1202.6,20837.4,2365.4,5382.17,101.7,16.923
2017-03-15,1200.7,20950.1,2385.3,5416.25,100.74,16.923
2017-03-16,1227.1,20934.6,2381.4,5412.08,100.36,17.33
2017-03-17,1230.2,20914.6,2378.2,5408.76,100.3,17.33
2017-03-18,1230.2,20914.6,2378.2,5408.76,100.3,17.33
2017-03-19,1230.2,20914.6,2378.2,5408.76,100.3,17.33
2017-03-20,1234.0,20905.9,2373.5,5413.31,100.41,17.438
2017-03-21,1246.5,20668.0,2344.0,5332.53,99.81,17.583
2017-03-22,1249.7,20661.3,2348.4,5367.56,99.68,17.578
2017-03-23,1247.2,20656.6,2346.0,5355.14,99.76,17.593
2017-03-24,1248.5,20596.7,2344.0,5363.99,99.63,17.593
2017-03-25,1248.5,20596.7,2344.0,5363.99,99.63,17.593
2017-03-26,1248.5,20596.7,2344.0,5363.99,99.63,17.593
2017-03-27,1255.7,20551.0,2341.6,5374.27,99.17,18.108
2017-03-28,1255.6,20701.5,2358.6,5407.21,99.71,18.252
2017-03-29,1253.7,20659.3,2361.1,5430.27,100.0,18.252
2017-03-30,1248.0,20728.5,2368.1,5439.74,100.41,18.206
2017-03-31,1251.2,20663.2,2362.7,5436.23,100.35,18.206
2017-04-01,1251.2,20663.2,2362.7,5436.23,100.35,18.206
2017-04-02,1251.2,20663.2,2362.7,5436.23,100.35,18.206
2017-04-03,1254.0,20650.2,2358.8,5432.2,100.54,18.212
2017-04-04,1258.4,20689.2,2360.2,5440.41,100.54,18.323
2017-04-05,1248.5,20648.2,2352.9,5418.52,100.56,18.187
2017-04-06,1253.3,20662.9,2357.5,5420.88,100.67,18.246
2017-04-07,1257.3,20656.1,2355.5,5418.37,101.18,18.246
2017-04-08,1257.3,20656.1,2355.5,5418.37,101.18,18.246
2017-04-09,1257.3,20656.1,2355.5,5418.37,101.18,18.246
2017-04-10,1253.9,20658.0,2357.2,5421.68,101.02,17.915
2017-04-11,1278.1,20651.3,2353.8,5398.4,100.71,18.254
2017-04-12,1288.5,20591.9,2344.9,5377.03,100.78,18.3
2017-04-13,1288.5,20453.3,2328.9,5353.59,100.56,18.3
2017-04-14,1288.5,20453.3,2328.9,5353.59,100.56,18.3
2017-04-15,1288.5,20453.3,2328.9,5353.59,100.56,18.3
2017-04-16,1288.5,20453.3,2328.9,5353.59,100.56,18.3
2017-04-17,1294.1,20636.9,2349.0,5399.2,100.29,18.59
2017-04-18,1283.4,20523.3,2342.2,5391.66,99.5,18.35
2017-04-19,1283.8,20404.5,2338.2,5399.64,99.74,18.24
2017-04-20,1289.1,20578.7,2355.8,5443.53,99.78,18.098
2017-04-21,1289.1,20547.8,2348.7,5442.05,99.98,18.098
2017-04-22,1289.1,20547.8,2348.7,5442.05,99.98,18.098
2017-04-23,1289.1,20547.8,2348.7,5442.05,99.98,18.098
2017-04-24,1267.2,20763.9,2374.2,5508.03,99.09,17.932
2017-04-25,1264.2,20996.1,2388.6,5548.19,98.78,17.659
2017-04-26,1265.9,20975.1,2387.4,5541.09,99.05,17.431
2017-04-27,1268.3,20981.3,2388.8,5571.28,99.08,17.408
2017-04-28,1268.3,20940.5,2384.2,5583.53,99.05,17.408
2017-04-29,1268.3,20940.5,2384.2,5583.53,99.05,17.408
2017-04-30,1268.3,20940.5,2384.2,5583.53,99.05,17.408
2017-05-01,1257.0,20913.5,2388.3,5629.63,99.08,16.913
2017-05-02,1248.5,20949.9,2391.2,5644.07,98.98,16.902
2017-05-03,1228.6,20957.9,2388.1,5625.16,99.21,16.616
2017-05-04,1226.9,20951.5,2389.5,5626.32,98.8,16.373
2017-05-05,1226.9,21006.9,2399.3,5646.09,98.65,16.373
2017-05-06,1226.9,21006.9,2399.3,5646.09,98.65,16.373
2017-05-07,1226.9,21006.9,2399.3,5646.09,98.65,16.373
2017-05-08,1216.1,21012.3,2399.4,5659.07,99.06,16.328
2017-05-09,1218.9,20975.8,2396.9,5678.31,99.66,16.136
2017-05-10,1224.2,20943.1,2399.6,5681.68,99.67,16.277
2017-05-11,1227.7,20919.4,2394.4,5674.22,99.62,16.334
2017-05-12,1227.7,20896.6,2390.9,5686.81,99.25,16.334
2017-05-13,1227.7,20896.6,2390.9,5686.81,99.25,16.334
2017-05-14,1227.7,20896.6,2390.9,5686.81,99.25,16.334
2017-05-15,1236.4,20981.9,2402.3,5704.48,98.91,16.672
2017-05-16,1258.7,20979.8,2400.7,5724.44,98.11,16.818
2017-05-17,1252.8,20606.9,2357.0,5580.55,97.58,16.978
2017-05-18,1253.6,20663.0,2365.7,5626.31,97.88,16.742
2017-05-19,1253.6,20804.8,2381.7,5651.56,97.14,16.742
2017-05-20,1253.6,20804.8,2381.7,5651.56,97.14,16.742
2017-05-21,1253.6,20804.8,2381.7,5651.56,97.14,16.742
2017-05-22,1255.5,20894.8,2394.0,5699.4,96.98,17.262
2017-05-23,1253.1,20937.9,2398.4,5703.35,97.35,17.21
2017-05-24,1256.4,21012.4,2404.4,5730.3,97.24,17.189
2017-05-25,1268.1,21082.9,2415.1,5778.37,97.25,17.266
2017-05-26,1268.1,21080.3,2415.8,5788.36,97.44,17.266
2017-05-27,1268.1,21080.3,2415.8,5788.36,97.44,17.266
2017-05-28,1268.1,21075.5,2415.8,5788.36,97.44,17.266
2017-05-29,1268.1,21069.0,2415.8,5788.36,97.44,17.266
2017-05-30,1275.4,21029.5,2412.9,5794.63,97.28,17.502
2017-05-31,1270.1,21008.7,2411.8,5788.8,96.92,17.481
2017-06-01,1280.2,21144.2,2430.1,5816.51,97.2,17.356
2017-06-02,1280.2,21206.3,2439.1,5881.46,96.72,17.356
2017-06-03,1280.2,21206.3,2439.1,5881.46,96.72,17.356
2017-06-04,1280.2,21206.3,2439.1,5881.46,96.72,17.356
